tt1,tt2,tt3,tt4,tt5,tt6,tt7,tt8,tt9,tt10,tt11,tt12,tt13,tt14,tt15,tt16,tt17,tt18,tt19,tt20,tt21,tt22,tt23,tt24,tt25,tt26,tt27,tt28,tt29,tt30,tt31,tt32,tt33,tt34,tt35,tt36,tt37,tt38,tt39,tt40,tt41,tt42,tt43,tt44,tt45,tt46,tt47,tt48,tt49,tt50,tt51,tt52,tt53,tt54,tt55,tt56,tt57,tt58,tt59,tt60,tt61,tt62,tt63,tt64,tt65,tt66,tt67,tt68,tt69,tt70,tt71,tt72,tt73,tt74,tt75,tt76,tt77,tt78,tt79,tt80,tt81,tt82,tt83,tt84,tt85,tt86,tt87,tt88,tt89,tt90,tt91,tt92,tt93,tt94,tt95,tt96,tt97,tt98,tt99,tt100,tt101,tt102,tt103,tt104,tt105,tt106,tt107,tt108,tt109,tt110,tt111,tt112,tt113,tt114,tt115,tt116,tt117,tt118,tt119,tt120,tt121,tt122,tt123,tt124,tt125,tt126,tt127,tt128,tt129,tt130,tt131,tt132,tt133,tt134,tt135,tt136,tt137,tt138,tt139,tt140,tt141,tt142,tt143,tt144,tt145,tt146,tt147,tt148,tt149,tt150,tt151,tt152,tt153,tt154,tt155,tt156,tt157,tt158,tt159,tt160,tt161,tt162,tt163,tt164,tt165,tt166,tt167,tt168,tt169,tt170,tt171,tt172,tt173,tt174,tt175,tt176,tt177,tt178,tt179,tt180,tt181,tt182,tt183,tt184,tt185,tt186,tt187,tt188,tt189,tt190,tt191,tt192,tt193,tt194,tt195,tt196,tt197,tt198,tt199,tt200,tt201,tt202,tt203,tt204,tt205,tt206,tt207,tt208,tt209,tt210,tt211
'org.eclipse.ui.externaltools','org.eclipse.ui.externaltools.internal.ui.ant',1,3,0.5,1,1,1.258064516,5,39,2.064516129,14,64,1.032258065,2,32,2,1.5,3,3,0,0,0,15.5,20,31,1,1,2,0,0,0,0,0,0,0.967741935,2,30,71.5,116,143,1.290322581,6,40,1,0,1,1,1,0,4,32,0,0,0,0,1,3,2,0,0,0,0,0,22,1,3,0,4,8,3,0,20,0,32,39,2,2,2,0,0,1,40,52,11,274,38,30,1,0,0,0,6,1,0,1,0,0,2,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,698,0.001432665,0,0.001432665,0.001432665,0.001432665,0,0.005730659,0.045845272,0,0,0,0,0.001432665,0.004297994,0.00286533,0,0,0,0,0,0.031518625,0.001432665,0.004297994,0,0.005730659,0.011461318,0.004297994,0,0.028653295,0,0.045845272,0.055873926,0.00286533,0.00286533,0.00286533,0,0,0.001432665,0.05730659,0.074498567,0.015759312,0.392550143,0.054441261,0.042979943,0.001432665,0,0,0,0.008595989,0.001432665,0,0.001432665,0,0,0.00286533,0,0,0,0.015759312,0.011461318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054441261
'org.eclipse.update.core','org.eclipse.update.configuration',4,0,0,0,0,0.231707317,9,19,0.756097561,26,62,0.231707317,3,19,13,0.153846154,2,2,0.923076923,1,12,5.384615385,18,70,0.076923077,1,1,2,15,26,0.923076923,12,12,0.62195122,3,51,20.30769231,114,264,0.280487805,5,23,0,7,3,0,18,0,7,29,3,0,1,5,0,4,13,1,0,0,0,0,15,0,28,3,7,24,7,1,114,0,82,21,4,35,13,2,3,4,88,124,9,560,105,56,3,0,0,0,0,0,0,0,0,5,13,0,0,3,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1657,0,0.004224502,0.001810501,0,0.010863005,0,0.004224502,0.017501509,0.001810501,0,6.04E-04,0.003017502,0,0.002414001,0.007845504,6.04E-04,0,0,0,0,0.009052505,0,0.016898008,0.001810501,0.004224502,0.014484007,0.004224502,6.04E-04,0.068799034,0,0.049487025,0.012673506,0.002414001,0.021122511,0.007845504,0.001207001,0.001810501,0.002414001,0.053108027,0.074834037,0.005431503,0.337960169,0.063367532,0.033796017,0.001810501,0,0,0,0,0,0,0,0,0.003017502,0.007845504,0,0,0.001810501,0.024743512,0.006035003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112251056
'org.eclipse.update.core','org.eclipse.update.core',23,0,0,0,0,1.732193732,63,608,3.712250712,174,1303,0.866096866,8,304,44,0.847826087,7,39,0.454545455,1,20,7.173913043,34,330,0.545454545,1,24,0.97826087,7,45,0.456521739,13,21,0.623931624,5,219,53.81818182,533,2368,1.353276353,32,475,0,37,27,6,121,0,162,404,30,1,44,36,4,100,44,17,0,0,0,1,331,69,84,24,177,144,250,1,416,0,351,615,205,114,44,36,24,24,235,719,173,4737,853,255,117,11,0,0,0,0,1,93,35,35,46,0,0,24,284,176,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,12352,0,0.002995466,0.002185881,4.86E-04,0.009795984,0,0.013115285,0.032707254,0.002428756,8.10E-05,0.003562176,0.002914508,3.24E-04,0.008095855,0.003562176,0.001376295,0,0,0,8.10E-05,0.02679728,0.00558614,0.006800518,0.001943005,0.014329663,0.011658031,0.020239637,8.10E-05,0.033678756,0,0.028416451,0.049789508,0.016596503,0.009229275,0.003562176,0.002914508,0.001943005,0.001943005,0.019025259,0.058209197,0.014005829,0.383500648,0.069057642,0.02064443,0.00947215,8.91E-04,0,0,0,0,8.10E-05,0.007529145,0.002833549,0.002833549,0.003724093,0,0,0.001943005,0.022992228,0.014248705,2.43E-04,7.29E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048818005
'org.eclipse.update.core','org.eclipse.update.core.model',10,0,0.055555556,1,1,4.206766917,127,1119,6.729323308,218,1790,1.244360902,4,331,18,4.666666667,26,84,0,0,0,14.72222222,59,265,1,1,18,2.777777778,29,50,0.055555556,1,1,0.80075188,4,213,146.6111111,1003,2639,2.481203008,54,660,1,2,16,6,53,0,168,449,15,56,72,8,0,147,18,5,0,0,0,0,691,136,134,2,249,71,209,0,236,0,267,1125,130,55,18,24,2,27,221,336,160,5100,804,223,278,17,0,3,84,9,0,140,14,7,18,0,0,2,266,130,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,12765,7.83E-05,1.57E-04,0.001253427,4.70E-04,0.004151978,0,0.013160987,0.035174305,0.001175088,0.004386996,0.005640423,6.27E-04,0,0.011515864,0.001410106,3.92E-04,0,0,0,0,0.054132393,0.010654132,0.010497454,1.57E-04,0.019506463,0.005562084,0.016372895,0,0.018488053,0,0.020916569,0.08813161,0.010184097,0.004308656,0.001410106,0.001880141,1.57E-04,0.002115159,0.017312965,0.026321974,0.012534273,0.399529965,0.062984724,0.017469644,0.0217783,0.001331767,0,2.35E-04,0.006580494,7.05E-04,0,0.010967489,0.001096749,5.48E-04,0.001410106,0,0,1.57E-04,0.02083823,0.010184097,5.48E-04,0.002820212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04057971
'org.eclipse.update.core','org.eclipse.update.internal.core',37,0,0.088888889,2,4,7.057007126,53,2971,14.17339667,113,5967,2.152019002,10,906,45,1.693877551,7,83,0.044444444,1,2,6.979591837,31,342,0.955555556,1,43,1.285714286,18,63,1.591836735,15,78,1.007125891,5,424,168.6,814,7587,3.871733967,20,1630,4,235,89,20,341,0,485,1452,179,6,165,180,42,341,45,43,1,2,0,9,1328,68,146,152,694,323,999,0,207,0,424,2971,700,407,45,98,155,134,494,1655,482,15948,2483,609,681,15,0,6,5,1,6,82,125,157,49,0,0,152,1325,1027,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,38636,1.04E-04,0.00608241,0.002303551,5.18E-04,0.008825965,0,0.012553059,0.03758153,0.004632985,1.55E-04,0.004270628,0.004658867,0.001087069,0.008825965,0.001164717,0.001112952,2.59E-05,5.18E-05,0,2.33E-04,0.034372088,0.001760017,0.003778859,0.003934155,0.017962522,0.008360079,0.025856714,0,0.005357697,0,0.010974221,0.076897194,0.018117818,0.010534217,0.001164717,0.002536494,0.004011802,0.003468268,0.012786003,0.042835697,0.012475412,0.41277565,0.064266487,0.015762501,0.017626048,3.88E-04,0,1.55E-04,1.29E-04,2.59E-05,1.55E-04,0.002122373,0.003235325,0.004063568,0.001268247,0,0,0.003934155,0.03429444,0.026581427,5.44E-04,5.18E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020783725
'org.eclipse.update.core','org.eclipse.update.internal.model',8,0,0,0,0,3.22,19,322,5.59,33,559,1.44,3,144,9,5.1,8,51,0,0,0,10,19,100,1,1,9,1.8,4,18,0,0,0,0.87,4,87,108.3333333,176,975,2.22,9,222,0,1,11,3,29,0,70,187,16,0,15,16,0,52,9,2,0,0,0,0,201,35,69,1,77,100,83,0,96,0,100,322,44,10,9,4,1,13,95,395,62,2185,327,103,102,10,0,0,0,0,0,43,11,9,10,0,0,1,140,70,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,5358,0,1.87E-04,0.002053005,5.60E-04,0.005412467,0,0.013064576,0.034901082,0.002986189,0,0.002799552,0.002986189,0,0.009705114,0.001679731,3.73E-04,0,0,0,0,0.037513998,0.006532288,0.01287794,1.87E-04,0.014371034,0.01866368,0.015490855,0,0.017917133,0,0.01866368,0.060097051,0.008212019,0.001866368,0.001679731,7.47E-04,1.87E-04,0.002426278,0.017730496,0.073721538,0.011571482,0.407801418,0.061030235,0.019223591,0.019036954,0.001866368,0,0,0,0,0,0.008025383,0.002053005,0.001679731,0.001866368,0,0,1.87E-04,0.026129153,0.013064576,3.73E-04,3.73E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040126913
'org.eclipse.update.core','org.eclipse.update.internal.security',1,0,0,0,0,3.766666667,32,226,7.083333333,40,425,1.766666667,8,106,5,5.4,13,27,0,0,0,12,27,60,1,1,5,0.6,2,3,0,0,0,0.616666667,4,37,127.4,279,637,2.6,13,156,0,9,4,0,15,0,63,151,13,1,14,23,4,28,5,0,0,0,0,0,136,13,30,4,52,38,74,0,25,0,60,226,54,37,5,9,5,16,61,156,48,1322,203,60,33,1,0,1,0,0,0,13,7,16,5,0,0,4,97,63,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,3316,0,0.002714113,0.001206273,0,0.004523522,0,0.018998794,0.045536791,0.003920386,3.02E-04,0.004221954,0.006936068,0.001206273,0.008443908,0.001507841,0,0,0,0,0,0.041013269,0.003920386,0.009047045,0.001206273,0.015681544,0.01145959,0.022316043,0,0.007539204,0,0.018094089,0.068154403,0.01628468,0.011158022,0.001507841,0.002714113,0.001507841,0.00482509,0.018395657,0.047044632,0.014475271,0.3986731,0.061218335,0.018094089,0.009951749,3.02E-04,0,3.02E-04,0,0,0,0.003920386,0.002110977,0.00482509,0.001507841,0,0,0.001206273,0.029252111,0.018998794,0.002714113,6.03E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030458384
'org.eclipse.webdav','org.eclipse.webdav',2,0,0,0,0,0.028901734,2,5,0.080924855,11,14,0.028901734,2,5,8,5.625,45,45,0.875,1,7,21.125,127,169,0.125,1,1,1.25,8,10,0.5,4,4,0.878612717,4,152,40.25,139,322,0.040462428,4,7,0,0,2,2,4,0,1,6,0,0,1,1,0,0,8,0,0,0,0,0,1,0,55,0,2,11,3,0,233,0,173,7,4,46,8,0,0,1,126,40,7,763,259,153,11,0,0,0,0,0,0,0,0,1,8,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,2297,0,0,8.71E-04,8.71E-04,0.001741402,0,4.35E-04,0.002612103,0,0,4.35E-04,4.35E-04,0,0,0.003482804,0,0,0,0,0,4.35E-04,0,0.023944275,0,8.71E-04,0.004788855,0.001306051,0,0.101436657,0,0.075315629,0.003047453,0.001741402,0.020026121,0.003482804,0,0,4.35E-04,0.054854158,0.017414018,0.003047453,0.332172399,0.112755768,0.06660862,0.004788855,0,0,0,0,0,0,0,0,4.35E-04,0.003482804,0,0,0,0.024379626,4.35E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131911189
'org.eclipse.webdav','org.eclipse.webdav.client',2,0,0.071428571,1,1,3.645933014,34,762,5.411483254,50,1131,1.33492823,7,279,14,0.933333333,3,14,0,0,0,12.6,60,189,1,1,14,0.333333333,3,5,1.333333333,16,20,1.354066986,4,283,129.7142857,715,1816,1.679425837,11,351,1,0,5,3,9,0,61,383,29,0,33,50,5,143,14,0,0,0,0,0,287,11,19,3,61,78,89,0,203,0,211,764,75,44,14,13,0,28,86,316,189,4440,904,333,71,9,0,1,0,0,0,16,57,45,15,0,0,3,264,242,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,9925,1.01E-04,0,5.04E-04,3.02E-04,9.07E-04,0,0.006146096,0.038589421,0.002921914,0,0.003324937,0.005037783,5.04E-04,0.01440806,0.001410579,0,0,0,0,0,0.028916877,0.001108312,0.001914358,3.02E-04,0.006146096,0.007858942,0.008967254,0,0.020453401,0,0.021259446,0.07697733,0.007556675,0.004433249,0.001410579,0.001309824,0,0.002821159,0.008664987,0.031838791,0.019042821,0.447355164,0.091083123,0.033551637,0.007153652,9.07E-04,0,1.01E-04,0,0,0,0.001612091,0.005743073,0.004534005,0.001511335,0,0,3.02E-04,0.026599496,0.024382872,0.002015113,5.04E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027506297
'org.eclipse.webdav','org.eclipse.webdav.dom',1,0,0.387096774,2,12,4.647321429,57,1041,7.450892857,86,1669,1.526785714,7,342,31,0.303030303,3,10,0.032258065,1,1,4.666666667,18,154,0.967741935,1,30,0.696969697,4,23,2.121212121,56,70,1.03125,5,231,76.35483871,811,2367,2.433035714,22,545,12,13,42,42,76,0,147,457,131,8,72,30,3,84,31,8,0,0,4,2,490,4,47,11,166,71,272,0,248,0,248,1041,221,27,31,19,1,80,155,311,208,5350,906,261,401,26,0,0,13,1,0,5,28,30,33,0,0,11,360,302,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,13011,9.22E-04,9.99E-04,0.003228038,0.003228038,0.005841211,0,0.011298132,0.035124126,0.010068404,6.15E-04,0.005533779,0.002305741,2.31E-04,0.006456076,0.002382599,6.15E-04,0,0,3.07E-04,1.54E-04,0.037660441,3.07E-04,0.003612328,8.45E-04,0.012758435,0.005456921,0.020905388,0,0.019060795,0,0.019060795,0.080009223,0.016985628,0.002075167,0.002382599,0.001460303,7.69E-05,0.006148643,0.011912997,0.023902851,0.015986473,0.411190531,0.069633387,0.020059949,0.030820075,0.001998309,0,0,9.99E-04,7.69E-05,0,3.84E-04,0.002152025,0.002305741,0.002536315,0,0,8.45E-04,0.027668896,0.023211129,0.002305741,1.54E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033740681
'org.eclipse.webdav','org.eclipse.webdav.http.client',2,0,0.083333333,1,1,3.065934066,38,558,6.989010989,60,1272,1.686813187,6,307,12,3.95,26,79,0.333333333,1,4,9.1,47,182,0.666666667,1,8,2.25,40,45,0,0,0,0.807692308,6,147,156.6666667,801,1880,2.395604396,14,436,1,0,5,0,16,0,156,448,56,2,27,29,13,89,12,9,0,0,0,3,421,48,124,1,163,46,240,0,194,0,184,558,88,212,12,11,0,65,308,199,122,3201,416,176,89,6,0,11,0,0,0,49,35,34,20,0,0,1,243,118,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,8707,1.15E-04,0,5.74E-04,0,0.001837602,0,0.017916619,0.051452854,0.006431607,2.30E-04,0.003100953,0.003330653,0.001493052,0.010221661,0.001378201,0.001033651,0,0,0,3.45E-04,0.048351901,0.005512806,0.014241415,1.15E-04,0.01872057,0.005283106,0.027564029,0,0.022280923,0,0.021132422,0.064086367,0.010106811,0.024348226,0.001378201,0.001263351,0,0.007465258,0.035373837,0.022855174,0.014011715,0.367635236,0.04777765,0.020213621,0.010221661,6.89E-04,0,0.001263351,0,0,0,0.005627656,0.004019754,0.003904904,0.002297002,0,0,1.15E-04,0.027908579,0.013552314,0.002297002,3.45E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048581601
'org.eclipse.webdav','org.eclipse.webdav.internal.authentication',2,1,0,0,0,6.716981132,51,356,14.35849057,108,761,1.716981132,7,91,10,1.090909091,4,12,0,0,0,4.454545455,10,49,1,1,10,0.090909091,1,1,0.363636364,2,4,1.905660377,12,101,102.9,452,1029,3.962264151,30,210,0,14,4,4,13,0,60,184,44,2,30,13,37,28,10,2,1,0,0,0,209,6,13,6,88,36,211,0,58,0,53,356,99,70,10,20,0,21,62,165,80,1993,292,114,104,5,0,0,0,0,0,6,7,12,11,0,1,6,129,110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4890,0,0.002862986,8.18E-04,8.18E-04,0.002658487,0,0.012269939,0.037627812,0.008997955,4.09E-04,0.006134969,0.002658487,0.007566462,0.005725971,0.00204499,4.09E-04,2.04E-04,0,0,0,0.042740286,0.001226994,0.002658487,0.001226994,0.01799591,0.007361963,0.043149284,0,0.011860941,0,0.010838446,0.072801636,0.020245399,0.014314928,0.00204499,0.00408998,0,0.004294479,0.012678937,0.033742331,0.016359918,0.407566462,0.059713701,0.023312883,0.021267894,0.001022495,0,0,0,0,0,0.001226994,0.001431493,0.002453988,0.002249489,0,2.04E-04,0.001226994,0.026380368,0.022494888,0.001226994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017382413
'org.eclipse.webdav','org.eclipse.webdav.internal.kernel',2,0,0,0,0,1.659793814,19,483,2.762886598,41,804,1.113402062,4,324,34,5.833333333,63,210,0.176470588,1,6,7.75,133,279,0.823529412,1,28,1.444444444,45,52,0.333333333,4,12,0.666666667,3,194,55.38235294,555,1883,1.378006873,8,401,0,0,2,2,4,0,71,352,24,4,27,11,52,226,34,12,0,0,0,0,241,30,262,0,61,68,105,0,252,0,291,488,54,26,34,27,2,24,160,435,177,3900,928,205,313,36,0,2,5,2,0,31,19,10,36,0,0,0,345,83,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,10151,0,0,1.97E-04,1.97E-04,3.94E-04,0,0.006994385,0.034676387,0.002364299,3.94E-04,0.002659836,0.001083637,0.005122648,0.022263816,0.003349424,0.00118215,0,0,0,0,0.023741503,0.002955374,0.025810265,0,0.00600926,0.006698847,0.010343808,0,0.02482514,0,0.028667126,0.048074081,0.005319673,0.002561324,0.003349424,0.002659836,1.97E-04,0.002364299,0.015761994,0.042852921,0.017436706,0.384198601,0.091419565,0.020195055,0.030834401,0.003546449,0,1.97E-04,4.93E-04,1.97E-04,0,0.003053886,0.001871737,9.85E-04,0.003546449,0,0,0,0.033986799,0.008176534,0.001477687,0.001280662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640331
'org.eclipse.webdav','org.eclipse.webdav.internal.kernel.utils',1,0,0,0,0,2.253968254,28,142,3.428571429,33,216,1.142857143,3,72,11,1.090909091,3,12,0,0,0,5.181818182,16,57,1,1,11,1.090909091,7,12,0.545454545,6,6,0.698412698,3,44,40.18181818,97,442,1.428571429,7,90,0,1,0,1,1,0,27,81,7,1,4,1,4,24,11,0,1,0,0,1,78,7,24,1,23,32,73,1,40,0,63,154,13,83,11,7,1,9,68,137,43,981,136,45,40,8,0,4,0,0,0,7,4,1,11,0,0,1,74,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2524,0,3.96E-04,0,3.96E-04,3.96E-04,0,0.010697306,0.032091918,0.002773376,3.96E-04,0.001584786,3.96E-04,0.001584786,0.009508716,0.004358162,0,3.96E-04,0,0,3.96E-04,0.030903328,0.002773376,0.009508716,3.96E-04,0.00911252,0.012678288,0.028922345,3.96E-04,0.015847861,0,0.02496038,0.061014263,0.005150555,0.032884311,0.004358162,0.002773376,3.96E-04,0.003565769,0.026941363,0.054278922,0.01703645,0.38866878,0.053882726,0.017828843,0.015847861,0.003169572,0,0.001584786,0,0,0,0.002773376,0.001584786,3.96E-04,0.004358162,0,0,3.96E-04,0.029318542,0.019413629,0.00118859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050316957
'org.eclipse.webdav','org.eclipse.webdav.internal.utils',2,0,0,0,0,6.5,15,78,12.66666667,24,152,2.25,4,27,2,0,0,0,0,0,0,1,1,2,1,1,2,1,2,2,5,5,10,1,2,12,121,140,242,4,12,48,0,8,1,2,6,0,9,50,14,0,45,8,85,12,2,0,0,0,0,0,27,0,2,4,14,12,76,0,10,0,12,78,8,30,2,27,3,4,68,46,20,409,53,20,12,0,0,0,0,0,0,0,1,7,2,0,0,4,33,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1288,0,0.00621118,7.76E-04,0.001552795,0.004658385,0,0.006987578,0.038819876,0.010869565,0,0.034937888,0.00621118,0.065993789,0.00931677,0.001552795,0,0,0,0,0,0.020962733,0,0.001552795,0.00310559,0.010869565,0.00931677,0.059006211,0,0.007763975,0,0.00931677,0.060559006,0.00621118,0.023291925,0.001552795,0.020962733,0.002329193,0.00310559,0.052795031,0.035714286,0.01552795,0.317546584,0.041149068,0.01552795,0.00931677,0,0,0,0,0,0,0,7.76E-04,0.005434783,0.001552795,0,0,0.00310559,0.025621118,0.020962733,0.001552795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025621118
'org.eclipse.update.ui.win32','org.eclipse.update.internal.ui.win32.views',1,0,5,10,15,4.864864865,41,180,10.86486486,67,402,1.405405405,3,52,3,7.666666667,11,23,0,0,0,12.33333333,23,37,1,1,3,12,29,36,0,0,0,0.513513514,3,19,191.3333333,251,574,1.918918919,7,71,15,21,12,10,25,0,48,72,22,1,0,1,0,36,3,0,0,0,0,0,142,2,59,1,38,29,48,0,23,0,53,180,35,76,3,4,1,11,110,191,35,1171,148,30,27,1,0,1,2,1,0,4,0,1,3,0,0,1,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,3078,0.004873294,0.006822612,0.003898635,0.003248863,0.008122157,0,0.015594542,0.023391813,0.007147498,3.25E-04,0,3.25E-04,0,0.011695906,9.75E-04,0,0,0,0,0,0.046133853,6.50E-04,0.019168291,3.25E-04,0.012345679,0.009421702,0.015594542,0,0.007472385,0,0.017218973,0.058479532,0.01137102,0.024691358,9.75E-04,0.001299545,3.25E-04,0.003573749,0.035737492,0.062053281,0.01137102,0.380441845,0.048083171,0.009746589,0.00877193,3.25E-04,0,3.25E-04,6.50E-04,3.25E-04,0,0.001299545,0,3.25E-04,9.75E-04,0,0,3.25E-04,0.040935673,0.021442495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061403509
'org.eclipse.core.runtime','org.eclipse.core.internal.plugins',26,5,0.15,2,3,7.716171617,70,2338,14.330033,227,4342,1.798679868,6,545,20,2,9,48,0.1,1,2,12.04166667,51,289,0.9,1,18,7.166666667,79,172,0.583333333,7,14,1.04950495,7,318,267.65,1327,5353,4.838283828,56,1466,3,197,110,6,351,0,566,908,155,213,164,70,29,225,20,71,0,12,0,1,1334,12,220,130,602,112,905,1,43,0,308,2344,591,548,20,163,117,81,519,1049,366,12263,1686,391,592,15,0,3,213,22,2,27,13,72,24,0,2,128,997,647,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,30592,9.81E-05,0.006439592,0.003595711,1.96E-04,0.011473588,0,0.018501569,0.029680962,0.005066684,0.006962605,0.005360879,0.00228818,9.48E-04,0.007354864,6.54E-04,0.002320868,0,3.92E-04,0,3.27E-05,0.043606172,3.92E-04,0.007191423,0.004249477,0.019678347,0.003661088,0.029582897,3.27E-05,0.001405596,0,0.010067992,0.076621339,0.019318776,0.01791318,6.54E-04,0.00532819,0.003824529,0.002647751,0.01696522,0.03429001,0.011963912,0.400856433,0.055112448,0.012781119,0.019351464,4.90E-04,0,9.81E-05,0.006962605,7.19E-04,6.54E-05,8.83E-04,4.25E-04,0.002353556,7.85E-04,0,6.54E-05,0.0041841,0.03259022,0.02114932,5.56E-04,2.94E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029517521
'org.eclipse.core.runtime','org.eclipse.core.internal.runtime',26,2,0.157894737,2,3,4.683673469,31,918,8.265306122,68,1620,1.760204082,5,345,19,1.368421053,5,26,0,0,0,5.210526316,15,99,1,1,19,4.421052632,50,84,5.105263158,54,97,1.168367347,5,229,118.9473684,781,2260,2.739795918,18,537,3,59,16,6,73,0,168,503,69,2,64,57,7,183,19,13,4,4,0,0,470,10,110,38,200,65,289,1,144,0,202,921,180,172,19,23,28,60,232,394,177,5245,942,289,177,8,0,1,0,0,6,9,32,63,19,0,2,38,423,275,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,13083,2.29E-04,0.004509669,0.001222961,4.59E-04,0.00557976,0,0.012841091,0.038446839,0.00527402,1.53E-04,0.004891844,0.004356799,5.35E-04,0.013987618,0.001452266,9.94E-04,3.06E-04,3.06E-04,0,0,0.035924482,7.64E-04,0.008407858,0.002904533,0.015287014,0.004968279,0.022089735,7.64E-05,0.01100665,0,0.015439884,0.070396698,0.013758312,0.013146832,0.001452266,0.001758007,0.002140182,0.004586104,0.017732936,0.030115417,0.013529007,0.400901934,0.072001834,0.022089735,0.013529007,6.11E-04,0,7.64E-05,0,0,4.59E-04,6.88E-04,0.002445922,0.004815409,0.001452266,0,1.53E-04,0.002904533,0.032332034,0.021019644,4.59E-04,5.35E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042497898
'org.eclipse.core.runtime','org.eclipse.core.runtime',16,0,0,0,0,1.655555556,43,596,3.583333333,67,1290,0.952777778,5,343,31,1.117647059,7,38,0.548387097,1,17,9.823529412,46,334,0.451612903,1,14,1.264705882,10,43,0.764705882,20,26,0.744444444,5,268,68.06451613,569,2110,1.588888889,18,572,0,81,25,0,89,0,139,451,112,0,19,16,13,71,31,17,4,0,0,0,333,38,81,26,241,49,452,0,399,0,360,596,93,279,31,71,42,49,388,353,239,4372,635,284,106,9,0,7,0,0,2,62,11,16,34,0,1,26,272,164,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,11797,0,0.006866152,0.002119183,0,0.007544291,0,0.011782657,0.038230058,0.009493939,0,0.001610579,0.001356277,0.001101975,0.006018479,0.002627787,0.001441044,3.39E-04,0,0,0,0.028227515,0.003221158,0.006866152,0.00220395,0.020428923,0.004153598,0.038314826,0,0.033822158,0,0.030516233,0.050521319,0.00788336,0.023650081,0.002627787,0.006018479,0.003560227,0.004153598,0.032889718,0.029922862,0.020259388,0.370602696,0.053827244,0.024073917,0.008985335,7.63E-04,0,5.93E-04,0,0,1.70E-04,0.005255573,9.32E-04,0.001356277,0.002882089,0,8.48E-05,0.00220395,0.023056709,0.013901839,1.70E-04,2.54E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05111469
